,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
16853,5,AF3,213,-21.718000000000004,c,S2 nomatch,4,co2c0000340,0.83203125
16854,5,AF3,214,-18.789,c,S2 nomatch,4,co2c0000340,0.8359375
16855,5,AF3,215,-16.347,c,S2 nomatch,4,co2c0000340,0.83984375
16856,5,AF3,216,-16.347,c,S2 nomatch,4,co2c0000340,0.84375
16857,5,AF3,217,-18.3,c,S2 nomatch,4,co2c0000340,0.84765625
16858,5,AF3,218,-20.742,c,S2 nomatch,4,co2c0000340,0.8515625
16859,5,AF3,219,-21.718000000000004,c,S2 nomatch,4,co2c0000340,0.85546875
16860,5,AF3,220,-21.23,c,S2 nomatch,4,co2c0000340,0.859375
16861,5,AF3,221,-18.789,c,S2 nomatch,4,co2c0000340,0.86328125
16862,5,AF3,222,-15.859000000000002,c,S2 nomatch,4,co2c0000340,0.8671875
16863,5,AF3,223,-13.418,c,S2 nomatch,4,co2c0000340,0.87109375
16864,5,AF3,224,-12.929,c,S2 nomatch,4,co2c0000340,0.875
16865,5,AF3,225,-14.394,c,S2 nomatch,4,co2c0000340,0.87890625
16866,5,AF3,226,-16.836,c,S2 nomatch,4,co2c0000340,0.8828125
16867,5,AF3,227,-19.765,c,S2 nomatch,4,co2c0000340,0.88671875
16868,5,AF3,228,-21.23,c,S2 nomatch,4,co2c0000340,0.890625
16869,5,AF3,229,-21.23,c,S2 nomatch,4,co2c0000340,0.89453125
16870,5,AF3,230,-20.742,c,S2 nomatch,4,co2c0000340,0.8984375
16871,5,AF3,231,-18.789,c,S2 nomatch,4,co2c0000340,0.90234375
16872,5,AF3,232,-17.812,c,S2 nomatch,4,co2c0000340,0.90625
16873,5,AF3,233,-16.347,c,S2 nomatch,4,co2c0000340,0.91015625
16874,5,AF3,234,-15.371,c,S2 nomatch,4,co2c0000340,0.9140625
16875,5,AF3,235,-14.394,c,S2 nomatch,4,co2c0000340,0.91796875
16876,5,AF3,236,-13.418,c,S2 nomatch,4,co2c0000340,0.921875
16877,5,AF3,237,-12.441,c,S2 nomatch,4,co2c0000340,0.92578125
16878,5,AF3,238,-11.953,c,S2 nomatch,4,co2c0000340,0.9296875
16879,5,AF3,239,-11.464,c,S2 nomatch,4,co2c0000340,0.93359375
16880,5,AF3,240,-10.488,c,S2 nomatch,4,co2c0000340,0.9375
16881,5,AF3,241,-9.511,c,S2 nomatch,4,co2c0000340,0.94140625
16882,5,AF3,242,-9.023,c,S2 nomatch,4,co2c0000340,0.9453125
16883,5,AF3,243,-8.535,c,S2 nomatch,4,co2c0000340,0.94921875
16884,5,AF3,244,-7.558,c,S2 nomatch,4,co2c0000340,0.953125
16885,5,AF3,245,-7.07,c,S2 nomatch,4,co2c0000340,0.95703125
16886,5,AF3,246,-7.07,c,S2 nomatch,4,co2c0000340,0.9609375
16887,5,AF3,247,-8.046,c,S2 nomatch,4,co2c0000340,0.96484375
16888,5,AF3,248,-9.511,c,S2 nomatch,4,co2c0000340,0.96875
16889,5,AF3,249,-11.464,c,S2 nomatch,4,co2c0000340,0.97265625
16890,5,AF3,250,-13.906,c,S2 nomatch,4,co2c0000340,0.9765625
16891,5,AF3,251,-14.882,c,S2 nomatch,4,co2c0000340,0.98046875
16892,5,AF3,252,-14.882,c,S2 nomatch,4,co2c0000340,0.984375
16893,5,AF3,253,-14.882,c,S2 nomatch,4,co2c0000340,0.98828125
16894,5,AF3,254,-14.882,c,S2 nomatch,4,co2c0000340,0.9921875
16895,5,AF3,255,-14.394,c,S2 nomatch,4,co2c0000340,0.99609375
16896,5,AF4,0,-1.017,c,S2 nomatch,5,co2c0000340,0.0
16897,5,AF4,1,-2.97,c,S2 nomatch,5,co2c0000340,0.00390625
16898,5,AF4,2,-3.947,c,S2 nomatch,5,co2c0000340,0.0078125
16899,5,AF4,3,-3.459,c,S2 nomatch,5,co2c0000340,0.01171875
16900,5,AF4,4,-2.97,c,S2 nomatch,5,co2c0000340,0.015625
16901,5,AF4,5,-2.482,c,S2 nomatch,5,co2c0000340,0.01953125
16902,5,AF4,6,-1.506,c,S2 nomatch,5,co2c0000340,0.0234375
16903,5,AF4,7,-0.529,c,S2 nomatch,5,co2c0000340,0.02734375
16904,5,AF4,8,1.4240000000000002,c,S2 nomatch,5,co2c0000340,0.03125
16905,5,AF4,9,1.912,c,S2 nomatch,5,co2c0000340,0.03515625
16906,5,AF4,10,-0.529,c,S2 nomatch,5,co2c0000340,0.0390625
16907,5,AF4,11,-4.435,c,S2 nomatch,5,co2c0000340,0.04296875
16908,5,AF4,12,-8.83,c,S2 nomatch,5,co2c0000340,0.046875
16909,5,AF4,13,-10.295,c,S2 nomatch,5,co2c0000340,0.05078125
16910,5,AF4,14,-8.83,c,S2 nomatch,5,co2c0000340,0.0546875
16911,5,AF4,15,-5.412000000000001,c,S2 nomatch,5,co2c0000340,0.05859375
16912,5,AF4,16,-1.994,c,S2 nomatch,5,co2c0000340,0.0625
16913,5,AF4,17,-0.529,c,S2 nomatch,5,co2c0000340,0.06640625
16914,5,AF4,18,-1.994,c,S2 nomatch,5,co2c0000340,0.0703125
16915,5,AF4,19,-3.947,c,S2 nomatch,5,co2c0000340,0.07421875
16916,5,AF4,20,-4.435,c,S2 nomatch,5,co2c0000340,0.078125
16917,5,AF4,21,-1.994,c,S2 nomatch,5,co2c0000340,0.08203125
16918,5,AF4,22,1.912,c,S2 nomatch,5,co2c0000340,0.0859375
16919,5,AF4,23,6.307,c,S2 nomatch,5,co2c0000340,0.08984375
16920,5,AF4,24,9.237,c,S2 nomatch,5,co2c0000340,0.09375
16921,5,AF4,25,10.213,c,S2 nomatch,5,co2c0000340,0.09765625
16922,5,AF4,26,9.237,c,S2 nomatch,5,co2c0000340,0.1015625
16923,5,AF4,27,6.795,c,S2 nomatch,5,co2c0000340,0.10546875
16924,5,AF4,28,3.866,c,S2 nomatch,5,co2c0000340,0.109375
16925,5,AF4,29,1.4240000000000002,c,S2 nomatch,5,co2c0000340,0.11328125
16926,5,AF4,30,0.448,c,S2 nomatch,5,co2c0000340,0.1171875
16927,5,AF4,31,1.4240000000000002,c,S2 nomatch,5,co2c0000340,0.12109375
16928,5,AF4,32,2.889,c,S2 nomatch,5,co2c0000340,0.125
16929,5,AF4,33,4.354,c,S2 nomatch,5,co2c0000340,0.12890625
16930,5,AF4,34,3.866,c,S2 nomatch,5,co2c0000340,0.1328125
16931,5,AF4,35,2.401,c,S2 nomatch,5,co2c0000340,0.13671875
16932,5,AF4,36,0.448,c,S2 nomatch,5,co2c0000340,0.140625
16933,5,AF4,37,-0.041,c,S2 nomatch,5,co2c0000340,0.14453125
16934,5,AF4,38,0.448,c,S2 nomatch,5,co2c0000340,0.1484375
16935,5,AF4,39,2.401,c,S2 nomatch,5,co2c0000340,0.15234375
16936,5,AF4,40,3.866,c,S2 nomatch,5,co2c0000340,0.15625
16937,5,AF4,41,3.866,c,S2 nomatch,5,co2c0000340,0.16015625
16938,5,AF4,42,2.401,c,S2 nomatch,5,co2c0000340,0.1640625
16939,5,AF4,43,-0.041,c,S2 nomatch,5,co2c0000340,0.16796875
16940,5,AF4,44,-1.994,c,S2 nomatch,5,co2c0000340,0.171875
16941,5,AF4,45,-2.482,c,S2 nomatch,5,co2c0000340,0.17578125
16942,5,AF4,46,-1.017,c,S2 nomatch,5,co2c0000340,0.1796875
16943,5,AF4,47,1.4240000000000002,c,S2 nomatch,5,co2c0000340,0.18359375
16944,5,AF4,48,4.842,c,S2 nomatch,5,co2c0000340,0.1875
16945,5,AF4,49,6.307,c,S2 nomatch,5,co2c0000340,0.19140625
16946,5,AF4,50,5.33,c,S2 nomatch,5,co2c0000340,0.1953125
16947,5,AF4,51,2.401,c,S2 nomatch,5,co2c0000340,0.19921875
16948,5,AF4,52,-1.506,c,S2 nomatch,5,co2c0000340,0.203125
16949,5,AF4,53,-3.947,c,S2 nomatch,5,co2c0000340,0.20703125
16950,5,AF4,54,-2.97,c,S2 nomatch,5,co2c0000340,0.2109375
16951,5,AF4,55,-0.041,c,S2 nomatch,5,co2c0000340,0.21484375
16952,5,AF4,56,3.866,c,S2 nomatch,5,co2c0000340,0.21875
16953,5,AF4,57,6.795,c,S2 nomatch,5,co2c0000340,0.22265625
16954,5,AF4,58,6.795,c,S2 nomatch,5,co2c0000340,0.2265625
16955,5,AF4,59,3.377,c,S2 nomatch,5,co2c0000340,0.23046875
16956,5,AF4,60,-1.994,c,S2 nomatch,5,co2c0000340,0.234375
16957,5,AF4,61,-6.877000000000002,c,S2 nomatch,5,co2c0000340,0.23828125
16958,5,AF4,62,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.2421875
16959,5,AF4,63,-5.9,c,S2 nomatch,5,co2c0000340,0.24609375
16960,5,AF4,64,-1.506,c,S2 nomatch,5,co2c0000340,0.25
16961,5,AF4,65,2.401,c,S2 nomatch,5,co2c0000340,0.25390625
16962,5,AF4,66,4.354,c,S2 nomatch,5,co2c0000340,0.2578125
16963,5,AF4,67,3.377,c,S2 nomatch,5,co2c0000340,0.26171875
16964,5,AF4,68,-0.041,c,S2 nomatch,5,co2c0000340,0.265625
16965,5,AF4,69,-4.435,c,S2 nomatch,5,co2c0000340,0.26953125
16966,5,AF4,70,-8.83,c,S2 nomatch,5,co2c0000340,0.2734375
16967,5,AF4,71,-12.248,c,S2 nomatch,5,co2c0000340,0.27734375
16968,5,AF4,72,-13.224,c,S2 nomatch,5,co2c0000340,0.28125
16969,5,AF4,73,-12.736,c,S2 nomatch,5,co2c0000340,0.28515625
16970,5,AF4,74,-11.271,c,S2 nomatch,5,co2c0000340,0.2890625
16971,5,AF4,75,-10.783,c,S2 nomatch,5,co2c0000340,0.29296875
16972,5,AF4,76,-11.759,c,S2 nomatch,5,co2c0000340,0.296875
16973,5,AF4,77,-14.201,c,S2 nomatch,5,co2c0000340,0.30078125
16974,5,AF4,78,-16.154,c,S2 nomatch,5,co2c0000340,0.3046875
16975,5,AF4,79,-18.595,c,S2 nomatch,5,co2c0000340,0.30859375
16976,5,AF4,80,-18.595,c,S2 nomatch,5,co2c0000340,0.3125
16977,5,AF4,81,-17.619,c,S2 nomatch,5,co2c0000340,0.31640625
16978,5,AF4,82,-15.177,c,S2 nomatch,5,co2c0000340,0.3203125
16979,5,AF4,83,-11.759,c,S2 nomatch,5,co2c0000340,0.32421875
16980,5,AF4,84,-9.318,c,S2 nomatch,5,co2c0000340,0.328125
16981,5,AF4,85,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.33203125
16982,5,AF4,86,-8.83,c,S2 nomatch,5,co2c0000340,0.3359375
16983,5,AF4,87,-9.806,c,S2 nomatch,5,co2c0000340,0.33984375
16984,5,AF4,88,-10.295,c,S2 nomatch,5,co2c0000340,0.34375
16985,5,AF4,89,-10.783,c,S2 nomatch,5,co2c0000340,0.34765625
16986,5,AF4,90,-10.783,c,S2 nomatch,5,co2c0000340,0.3515625
16987,5,AF4,91,-10.783,c,S2 nomatch,5,co2c0000340,0.35546875
16988,5,AF4,92,-10.783,c,S2 nomatch,5,co2c0000340,0.359375
16989,5,AF4,93,-10.295,c,S2 nomatch,5,co2c0000340,0.36328125
16990,5,AF4,94,-9.318,c,S2 nomatch,5,co2c0000340,0.3671875
16991,5,AF4,95,-9.806,c,S2 nomatch,5,co2c0000340,0.37109375
16992,5,AF4,96,-11.271,c,S2 nomatch,5,co2c0000340,0.375
16993,5,AF4,97,-14.201,c,S2 nomatch,5,co2c0000340,0.37890625
16994,5,AF4,98,-15.666,c,S2 nomatch,5,co2c0000340,0.3828125
16995,5,AF4,99,-13.713,c,S2 nomatch,5,co2c0000340,0.38671875
16996,5,AF4,100,-8.83,c,S2 nomatch,5,co2c0000340,0.390625
16997,5,AF4,101,-3.459,c,S2 nomatch,5,co2c0000340,0.39453125
16998,5,AF4,102,-1.017,c,S2 nomatch,5,co2c0000340,0.3984375
16999,5,AF4,103,-3.459,c,S2 nomatch,5,co2c0000340,0.40234375
17000,5,AF4,104,-9.318,c,S2 nomatch,5,co2c0000340,0.40625
17001,5,AF4,105,-14.201,c,S2 nomatch,5,co2c0000340,0.41015625
17002,5,AF4,106,-14.689,c,S2 nomatch,5,co2c0000340,0.4140625
17003,5,AF4,107,-10.783,c,S2 nomatch,5,co2c0000340,0.41796875
17004,5,AF4,108,-4.435,c,S2 nomatch,5,co2c0000340,0.421875
17005,5,AF4,109,-0.041,c,S2 nomatch,5,co2c0000340,0.42578125
17006,5,AF4,110,-0.041,c,S2 nomatch,5,co2c0000340,0.4296875
17007,5,AF4,111,-3.459,c,S2 nomatch,5,co2c0000340,0.43359375
17008,5,AF4,112,-7.365,c,S2 nomatch,5,co2c0000340,0.4375
17009,5,AF4,113,-9.318,c,S2 nomatch,5,co2c0000340,0.44140625
17010,5,AF4,114,-7.365,c,S2 nomatch,5,co2c0000340,0.4453125
17011,5,AF4,115,-3.459,c,S2 nomatch,5,co2c0000340,0.44921875
17012,5,AF4,116,-0.041,c,S2 nomatch,5,co2c0000340,0.453125
17013,5,AF4,117,2.889,c,S2 nomatch,5,co2c0000340,0.45703125
17014,5,AF4,118,4.842,c,S2 nomatch,5,co2c0000340,0.4609375
17015,5,AF4,119,6.795,c,S2 nomatch,5,co2c0000340,0.46484375
17016,5,AF4,120,7.284,c,S2 nomatch,5,co2c0000340,0.46875
17017,5,AF4,121,6.795,c,S2 nomatch,5,co2c0000340,0.47265625
17018,5,AF4,122,3.866,c,S2 nomatch,5,co2c0000340,0.4765625
17019,5,AF4,123,-0.041,c,S2 nomatch,5,co2c0000340,0.48046875
17020,5,AF4,124,-3.459,c,S2 nomatch,5,co2c0000340,0.484375
17021,5,AF4,125,-4.435,c,S2 nomatch,5,co2c0000340,0.48828125
17022,5,AF4,126,-2.482,c,S2 nomatch,5,co2c0000340,0.4921875
17023,5,AF4,127,0.448,c,S2 nomatch,5,co2c0000340,0.49609375
17024,5,AF4,128,2.401,c,S2 nomatch,5,co2c0000340,0.5
17025,5,AF4,129,3.377,c,S2 nomatch,5,co2c0000340,0.50390625
17026,5,AF4,130,2.889,c,S2 nomatch,5,co2c0000340,0.5078125
17027,5,AF4,131,2.889,c,S2 nomatch,5,co2c0000340,0.51171875
17028,5,AF4,132,3.866,c,S2 nomatch,5,co2c0000340,0.515625
17029,5,AF4,133,4.354,c,S2 nomatch,5,co2c0000340,0.51953125
17030,5,AF4,134,2.889,c,S2 nomatch,5,co2c0000340,0.5234375
17031,5,AF4,135,-1.017,c,S2 nomatch,5,co2c0000340,0.52734375
17032,5,AF4,136,-5.412000000000001,c,S2 nomatch,5,co2c0000340,0.53125
17033,5,AF4,137,-8.83,c,S2 nomatch,5,co2c0000340,0.53515625
17034,5,AF4,138,-9.806,c,S2 nomatch,5,co2c0000340,0.5390625
17035,5,AF4,139,-9.318,c,S2 nomatch,5,co2c0000340,0.54296875
17036,5,AF4,140,-8.83,c,S2 nomatch,5,co2c0000340,0.546875
17037,5,AF4,141,-8.83,c,S2 nomatch,5,co2c0000340,0.55078125
17038,5,AF4,142,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.5546875
17039,5,AF4,143,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.55859375
17040,5,AF4,144,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.5625
17041,5,AF4,145,-7.853,c,S2 nomatch,5,co2c0000340,0.56640625
17042,5,AF4,146,-7.853,c,S2 nomatch,5,co2c0000340,0.5703125
17043,5,AF4,147,-6.877000000000002,c,S2 nomatch,5,co2c0000340,0.57421875
17044,5,AF4,148,-4.435,c,S2 nomatch,5,co2c0000340,0.578125
17045,5,AF4,149,-1.017,c,S2 nomatch,5,co2c0000340,0.58203125
17046,5,AF4,150,0.936,c,S2 nomatch,5,co2c0000340,0.5859375
17047,5,AF4,151,-0.041,c,S2 nomatch,5,co2c0000340,0.58984375
17048,5,AF4,152,-4.435,c,S2 nomatch,5,co2c0000340,0.59375
17049,5,AF4,153,-9.806,c,S2 nomatch,5,co2c0000340,0.59765625
17050,5,AF4,154,-12.736,c,S2 nomatch,5,co2c0000340,0.6015625
17051,5,AF4,155,-11.271,c,S2 nomatch,5,co2c0000340,0.60546875
17052,5,AF4,156,-7.853,c,S2 nomatch,5,co2c0000340,0.609375
17053,5,AF4,157,-4.435,c,S2 nomatch,5,co2c0000340,0.61328125
17054,5,AF4,158,-4.435,c,S2 nomatch,5,co2c0000340,0.6171875
17055,5,AF4,159,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.62109375
17056,5,AF4,160,-13.713,c,S2 nomatch,5,co2c0000340,0.625
17057,5,AF4,161,-17.619,c,S2 nomatch,5,co2c0000340,0.62890625
17058,5,AF4,162,-18.107,c,S2 nomatch,5,co2c0000340,0.6328125
17059,5,AF4,163,-14.689,c,S2 nomatch,5,co2c0000340,0.63671875
17060,5,AF4,164,-10.783,c,S2 nomatch,5,co2c0000340,0.640625
17061,5,AF4,165,-8.341000000000001,c,S2 nomatch,5,co2c0000340,0.64453125
17062,5,AF4,166,-7.365,c,S2 nomatch,5,co2c0000340,0.6484375
17063,5,AF4,167,-7.365,c,S2 nomatch,5,co2c0000340,0.65234375
17064,5,AF4,168,-6.877000000000002,c,S2 nomatch,5,co2c0000340,0.65625
17065,5,AF4,169,-5.9,c,S2 nomatch,5,co2c0000340,0.66015625
17066,5,AF4,170,-5.412000000000001,c,S2 nomatch,5,co2c0000340,0.6640625
17067,5,AF4,171,-6.877000000000002,c,S2 nomatch,5,co2c0000340,0.66796875
17068,5,AF4,172,-10.295,c,S2 nomatch,5,co2c0000340,0.671875
17069,5,AF4,173,-13.713,c,S2 nomatch,5,co2c0000340,0.67578125
17070,5,AF4,174,-15.666,c,S2 nomatch,5,co2c0000340,0.6796875
17071,5,AF4,175,-14.201,c,S2 nomatch,5,co2c0000340,0.68359375
17072,5,AF4,176,-11.759,c,S2 nomatch,5,co2c0000340,0.6875
17073,5,AF4,177,-10.295,c,S2 nomatch,5,co2c0000340,0.69140625
17074,5,AF4,178,-10.783,c,S2 nomatch,5,co2c0000340,0.6953125
17075,5,AF4,179,-13.713,c,S2 nomatch,5,co2c0000340,0.69921875
17076,5,AF4,180,-15.666,c,S2 nomatch,5,co2c0000340,0.703125
17077,5,AF4,181,-16.642,c,S2 nomatch,5,co2c0000340,0.70703125
17078,5,AF4,182,-15.666,c,S2 nomatch,5,co2c0000340,0.7109375
17079,5,AF4,183,-15.177,c,S2 nomatch,5,co2c0000340,0.71484375
17080,5,AF4,184,-17.131,c,S2 nomatch,5,co2c0000340,0.71875
17081,5,AF4,185,-20.549,c,S2 nomatch,5,co2c0000340,0.72265625
17082,5,AF4,186,-23.966,c,S2 nomatch,5,co2c0000340,0.7265625
17083,5,AF4,187,-24.455,c,S2 nomatch,5,co2c0000340,0.73046875
17084,5,AF4,188,-21.525,c,S2 nomatch,5,co2c0000340,0.734375
17085,5,AF4,189,-17.619,c,S2 nomatch,5,co2c0000340,0.73828125
17086,5,AF4,190,-15.666,c,S2 nomatch,5,co2c0000340,0.7421875
17087,5,AF4,191,-17.619,c,S2 nomatch,5,co2c0000340,0.74609375
17088,5,AF4,192,-22.99,c,S2 nomatch,5,co2c0000340,0.75
17089,5,AF4,193,-28.361,c,S2 nomatch,5,co2c0000340,0.75390625
17090,5,AF4,194,-30.802,c,S2 nomatch,5,co2c0000340,0.7578125
17091,5,AF4,195,-29.826,c,S2 nomatch,5,co2c0000340,0.76171875
17092,5,AF4,196,-25.92,c,S2 nomatch,5,co2c0000340,0.765625
17093,5,AF4,197,-22.502,c,S2 nomatch,5,co2c0000340,0.76953125
17094,5,AF4,198,-20.06,c,S2 nomatch,5,co2c0000340,0.7734375
17095,5,AF4,199,-18.595,c,S2 nomatch,5,co2c0000340,0.77734375
17096,5,AF4,200,-17.619,c,S2 nomatch,5,co2c0000340,0.78125
17097,5,AF4,201,-16.154,c,S2 nomatch,5,co2c0000340,0.78515625
17098,5,AF4,202,-14.689,c,S2 nomatch,5,co2c0000340,0.7890625
17099,5,AF4,203,-13.224,c,S2 nomatch,5,co2c0000340,0.79296875
17100,5,AF4,204,-12.248,c,S2 nomatch,5,co2c0000340,0.796875
17101,5,AF4,205,-11.271,c,S2 nomatch,5,co2c0000340,0.80078125
17102,5,AF4,206,-10.783,c,S2 nomatch,5,co2c0000340,0.8046875
17103,5,AF4,207,-11.271,c,S2 nomatch,5,co2c0000340,0.80859375
17104,5,AF4,208,-13.224,c,S2 nomatch,5,co2c0000340,0.8125
17105,5,AF4,209,-17.619,c,S2 nomatch,5,co2c0000340,0.81640625
17106,5,AF4,210,-22.502,c,S2 nomatch,5,co2c0000340,0.8203125
17107,5,AF4,211,-25.92,c,S2 nomatch,5,co2c0000340,0.82421875
17108,5,AF4,212,-26.408,c,S2 nomatch,5,co2c0000340,0.828125
17109,5,AF4,213,-22.99,c,S2 nomatch,5,co2c0000340,0.83203125
17110,5,AF4,214,-18.595,c,S2 nomatch,5,co2c0000340,0.8359375
17111,5,AF4,215,-15.177,c,S2 nomatch,5,co2c0000340,0.83984375
17112,5,AF4,216,-15.666,c,S2 nomatch,5,co2c0000340,0.84375
17113,5,AF4,217,-18.595,c,S2 nomatch,5,co2c0000340,0.84765625
17114,5,AF4,218,-22.502,c,S2 nomatch,5,co2c0000340,0.8515625
17115,5,AF4,219,-24.455,c,S2 nomatch,5,co2c0000340,0.85546875
17116,5,AF4,220,-24.943,c,S2 nomatch,5,co2c0000340,0.859375
17117,5,AF4,221,-22.502,c,S2 nomatch,5,co2c0000340,0.86328125
17118,5,AF4,222,-18.595,c,S2 nomatch,5,co2c0000340,0.8671875
17119,5,AF4,223,-15.666,c,S2 nomatch,5,co2c0000340,0.87109375
17120,5,AF4,224,-14.201,c,S2 nomatch,5,co2c0000340,0.875
17121,5,AF4,225,-15.177,c,S2 nomatch,5,co2c0000340,0.87890625
17122,5,AF4,226,-17.619,c,S2 nomatch,5,co2c0000340,0.8828125
17123,5,AF4,227,-20.549,c,S2 nomatch,5,co2c0000340,0.88671875
17124,5,AF4,228,-22.013,c,S2 nomatch,5,co2c0000340,0.890625
17125,5,AF4,229,-21.525,c,S2 nomatch,5,co2c0000340,0.89453125
17126,5,AF4,230,-20.06,c,S2 nomatch,5,co2c0000340,0.8984375
17127,5,AF4,231,-18.107,c,S2 nomatch,5,co2c0000340,0.90234375
17128,5,AF4,232,-16.154,c,S2 nomatch,5,co2c0000340,0.90625
17129,5,AF4,233,-14.689,c,S2 nomatch,5,co2c0000340,0.91015625
17130,5,AF4,234,-13.713,c,S2 nomatch,5,co2c0000340,0.9140625
17131,5,AF4,235,-13.713,c,S2 nomatch,5,co2c0000340,0.91796875
17132,5,AF4,236,-14.201,c,S2 nomatch,5,co2c0000340,0.921875
17133,5,AF4,237,-14.689,c,S2 nomatch,5,co2c0000340,0.92578125
17134,5,AF4,238,-15.177,c,S2 nomatch,5,co2c0000340,0.9296875
17135,5,AF4,239,-14.689,c,S2 nomatch,5,co2c0000340,0.93359375
17136,5,AF4,240,-13.713,c,S2 nomatch,5,co2c0000340,0.9375
17137,5,AF4,241,-12.736,c,S2 nomatch,5,co2c0000340,0.94140625
17138,5,AF4,242,-12.248,c,S2 nomatch,5,co2c0000340,0.9453125
17139,5,AF4,243,-12.248,c,S2 nomatch,5,co2c0000340,0.94921875
17140,5,AF4,244,-11.271,c,S2 nomatch,5,co2c0000340,0.953125
17141,5,AF4,245,-9.806,c,S2 nomatch,5,co2c0000340,0.95703125
17142,5,AF4,246,-8.83,c,S2 nomatch,5,co2c0000340,0.9609375
17143,5,AF4,247,-8.83,c,S2 nomatch,5,co2c0000340,0.96484375
17144,5,AF4,248,-10.295,c,S2 nomatch,5,co2c0000340,0.96875
17145,5,AF4,249,-12.736,c,S2 nomatch,5,co2c0000340,0.97265625
17146,5,AF4,250,-15.177,c,S2 nomatch,5,co2c0000340,0.9765625
17147,5,AF4,251,-15.177,c,S2 nomatch,5,co2c0000340,0.98046875
17148,5,AF4,252,-14.201,c,S2 nomatch,5,co2c0000340,0.984375
17149,5,AF4,253,-13.713,c,S2 nomatch,5,co2c0000340,0.98828125
17150,5,AF4,254,-13.713,c,S2 nomatch,5,co2c0000340,0.9921875
17151,5,AF4,255,-15.177,c,S2 nomatch,5,co2c0000340,0.99609375
17152,5,FZ,0,1.506,c,S2 nomatch,6,co2c0000340,0.0
17153,5,FZ,1,0.041,c,S2 nomatch,6,co2c0000340,0.00390625
17154,5,FZ,2,-0.448,c,S2 nomatch,6,co2c0000340,0.0078125
17155,5,FZ,3,-0.448,c,S2 nomatch,6,co2c0000340,0.01171875
17156,5,FZ,4,0.041,c,S2 nomatch,6,co2c0000340,0.015625
17157,5,FZ,5,-0.448,c,S2 nomatch,6,co2c0000340,0.01953125
17158,5,FZ,6,-0.936,c,S2 nomatch,6,co2c0000340,0.0234375
17159,5,FZ,7,-0.936,c,S2 nomatch,6,co2c0000340,0.02734375
17160,5,FZ,8,-0.448,c,S2 nomatch,6,co2c0000340,0.03125
17161,5,FZ,9,1.017,c,S2 nomatch,6,co2c0000340,0.03515625
17162,5,FZ,10,1.017,c,S2 nomatch,6,co2c0000340,0.0390625
17163,5,FZ,11,-0.448,c,S2 nomatch,6,co2c0000340,0.04296875
17164,5,FZ,12,-2.401,c,S2 nomatch,6,co2c0000340,0.046875
17165,5,FZ,13,-3.377,c,S2 nomatch,6,co2c0000340,0.05078125
17166,5,FZ,14,-2.401,c,S2 nomatch,6,co2c0000340,0.0546875
17167,5,FZ,15,-0.448,c,S2 nomatch,6,co2c0000340,0.05859375
17168,5,FZ,16,0.529,c,S2 nomatch,6,co2c0000340,0.0625
17169,5,FZ,17,0.529,c,S2 nomatch,6,co2c0000340,0.06640625
17170,5,FZ,18,-0.448,c,S2 nomatch,6,co2c0000340,0.0703125
17171,5,FZ,19,-1.4240000000000002,c,S2 nomatch,6,co2c0000340,0.07421875
17172,5,FZ,20,-0.448,c,S2 nomatch,6,co2c0000340,0.078125
17173,5,FZ,21,2.97,c,S2 nomatch,6,co2c0000340,0.08203125
17174,5,FZ,22,6.877000000000002,c,S2 nomatch,6,co2c0000340,0.0859375
17175,5,FZ,23,9.806,c,S2 nomatch,6,co2c0000340,0.08984375
17176,5,FZ,24,10.783,c,S2 nomatch,6,co2c0000340,0.09375
17177,5,FZ,25,9.806,c,S2 nomatch,6,co2c0000340,0.09765625
17178,5,FZ,26,6.388,c,S2 nomatch,6,co2c0000340,0.1015625
17179,5,FZ,27,3.459,c,S2 nomatch,6,co2c0000340,0.10546875
17180,5,FZ,28,1.506,c,S2 nomatch,6,co2c0000340,0.109375
17181,5,FZ,29,0.529,c,S2 nomatch,6,co2c0000340,0.11328125
17182,5,FZ,30,1.017,c,S2 nomatch,6,co2c0000340,0.1171875
17183,5,FZ,31,2.482,c,S2 nomatch,6,co2c0000340,0.12109375
17184,5,FZ,32,2.97,c,S2 nomatch,6,co2c0000340,0.125
17185,5,FZ,33,2.97,c,S2 nomatch,6,co2c0000340,0.12890625
17186,5,FZ,34,1.506,c,S2 nomatch,6,co2c0000340,0.1328125
17187,5,FZ,35,-0.936,c,S2 nomatch,6,co2c0000340,0.13671875
17188,5,FZ,36,-2.889,c,S2 nomatch,6,co2c0000340,0.140625
17189,5,FZ,37,-2.401,c,S2 nomatch,6,co2c0000340,0.14453125
17190,5,FZ,38,-0.448,c,S2 nomatch,6,co2c0000340,0.1484375
17191,5,FZ,39,2.482,c,S2 nomatch,6,co2c0000340,0.15234375
17192,5,FZ,40,4.435,c,S2 nomatch,6,co2c0000340,0.15625
17193,5,FZ,41,3.947,c,S2 nomatch,6,co2c0000340,0.16015625
17194,5,FZ,42,1.506,c,S2 nomatch,6,co2c0000340,0.1640625
